State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_Price,Max_Price,Modal_Price
Kerala,Kannur,Kannur,Bitter gourd,Bitter Gourd,FAQ,2024-09-30,4300.0,4600.0,4400.0
Kerala,Kannur,Kannur,Black pepper,Other,FAQ,2024-09-30,61000.0,70000.0,65000.0
Kerala,Kannur,Kannur,Coconut Oil,Other,FAQ,2024-09-30,20500.0,21000.0,20700.0
Kerala,Kannur,Kannur,Cucumbar(Kheera),Cucumbar,FAQ,2024-09-30,2200.0,2500.0,2300.0
Kerala,Kannur,Kannur,Onion,Other,FAQ,2024-09-30,5700.0,5900.0,5800.0
Kerala,Kannur,Payyannur,Ashgourd,Other,FAQ,2024-09-30,1700.0,1900.0,1800.0
Kerala,Kannur,Thalasserry,Snakeguard,Other,FAQ,2024-09-30,2900.0,3100.0,3000.0
Kerala,Kasargod,Kanjangadu,Banana,Other,Large,2024-09-30,5300.0,6000.0,5500.0
Kerala,Kasargod,Kanjangadu,Banana,Other,Small,2024-09-30,6800.0,7400.0,7000.0
Kerala,Kasargod,Kanjangadu,Green Chilli,Green Chilly,FAQ,2024-09-30,3800.0,4500.0,4000.0
Kerala,Kasargod,Kanjangadu,Onion,Big,FAQ,2024-09-30,5600.0,6200.0,5800.0
Kerala,Kasargod,Neeleswaram,Amaranthus,Other,FAQ,2024-09-30,2500.0,3500.0,3000.0
Kerala,Kasargod,Neeleswaram,Cabbage,Other,FAQ,2024-09-30,2800.0,3200.0,3000.0
Kerala,Kasargod,Neeleswaram,Coconut,Other,FAQ,2024-09-30,4000.0,4400.0,4200.0
Kerala,Kasargod,Neeleswaram,Pumpkin,Other,FAQ,2024-09-30,2400.0,2600.0,2500.0
Kerala,Kasargod,Neeleswaram,Snakeguard,Other,FAQ,2024-09-30,3600.0,4000.0,3800.0
Kerala,Kasargod,Pullur Periya  VFPCK,Bhindi(Ladies Finger),Bhindi,FAQ,2024-09-30,4000.0,4500.0,4000.0
Kerala,Kollam,Anchal,Banana,Nendra Bale,Medium,2024-09-30,6000.0,6200.0,6100.0
Kerala,Kollam,Anchal,Banana,Palayamthodan,Medium,2024-09-30,3600.0,3800.0,3700.0
Kerala,Kollam,Anchal,Bhindi(Ladies Finger),Other,FAQ,2024-09-30,4400.0,4600.0,4500.0
Kerala,Kollam,Anchal,Cabbage,Other,FAQ,2024-09-30,4500.0,4700.0,4600.0
Kerala,Kollam,Anchal,Coconut,Other,FAQ,2024-09-30,5200.0,5400.0,5300.0
Kerala,Kollam,Anchal,Elephant Yam (Suran),Elephant Yam (Suran),FAQ,2024-09-30,7300.0,7500.0,7400.0
Kerala,Kollam,Anchal,Pineapple,Other,Medium,2024-09-30,4500.0,4700.0,4600.0
Kerala,Kollam,Anchal,Snakeguard,Snakeguard,FAQ,2024-09-30,3700.0,3900.0,3800.0
Kerala,Kollam,Anchal,Tapioca,Other,FAQ,2024-09-30,3000.0,3200.0,3100.0
Kerala,Kollam,Chathanoor,Amphophalus,Other,FAQ,2024-09-30,7800.0,8200.0,8000.0
Kerala,Kollam,Chathanoor,Banana,Robusta,Medium,2024-09-30,3800.0,4200.0,4000.0
Kerala,Kollam,Chathanoor,Beetroot,Other,FAQ,2024-09-30,3800.0,4200.0,4000.0
Kerala,Kollam,Chathanoor,Carrot,Other,FAQ,2024-09-30,7800.0,8200.0,8000.0
Kerala,Kollam,Chathanoor,Indian Beans (Seam),Other,FAQ,2024-09-30,7800.0,8200.0,8000.0
Kerala,Kollam,Chathanoor,Snakeguard,Other,FAQ,2024-09-30,3800.0,4200.0,4000.0
Kerala,Kollam,Kottarakkara,Bottle gourd,Other,FAQ,2024-09-30,2000.0,3000.0,2500.0
Kerala,Kollam,Kottarakkara,Colacasia,Other,FAQ,2024-09-30,8000.0,9000.0,8500.0
Kerala,Kollam,Kottarakkara,Cowpea(Veg),Other,FAQ,2024-09-30,5000.0,6000.0,5500.0
Kerala,Kollam,Kottarakkara,Elephant Yam (Suran),Other,FAQ,2024-09-30,7000.0,8200.0,7500.0
Kerala,Kottayam,Athirampuzha,Banana,Poovan,Medium,2024-09-30,6400.0,6600.0,6500.0
Kerala,Kottayam,Athirampuzha,Bhindi(Ladies Finger),Bhindi,FAQ,2024-09-30,3400.0,3600.0,3500.0
Kerala,Kottayam,Athirampuzha,Carrot,Carrot,FAQ,2024-09-30,5000.0,5200.0,5100.0
Kerala,Kottayam,Athirampuzha,Little gourd (Kundru),Other,FAQ,2024-09-30,2500.0,2700.0,2600.0
Kerala,Kottayam,Athirampuzha,Mango (Raw-Ripe),Mango - Raw-Ripe,FAQ,2024-09-30,7800.0,8000.0,7900.0
Kerala,Kottayam,Athirampuzha,Tomato,Tomato,FAQ,2024-09-30,4200.0,4400.0,4300.0
Kerala,Kottayam,Ettumanoor,Ashgourd,Other,FAQ,2024-09-30,2000.0,2400.0,2200.0
Kerala,Kottayam,Ettumanoor,Banana - Green,Banana - Green,FAQ,2024-09-30,3400.0,3800.0,3600.0
Kerala,Kottayam,Ettumanoor,Carrot,Carrot,FAQ,2024-09-30,5000.0,5400.0,5200.0
Kerala,Kottayam,Kanjirappally,Bhindi(Ladies Finger),Bhindi,FAQ,2024-09-30,3500.0,4000.0,3800.0
Kerala,Kottayam,Kanjirappally,Coconut,Medium,FAQ,2024-09-30,6000.0,6500.0,6300.0
Kerala,Kottayam,Kanjirappally,Green Chilli,Green Chilly,FAQ,2024-09-30,6500.0,7000.0,6800.0
Kerala,Kottayam,Kanjirappally,Tomato,Tomato,FAQ,2024-09-30,7500.0,8000.0,7800.0
Kerala,Kottayam,Kottayam,Bitter gourd,Bitter Gourd,FAQ,2024-09-30,4000.0,4400.0,4200.0
Kerala,Kottayam,Kottayam,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,2024-09-30,11600.0,13400.0,12500.0
Kerala,Kottayam,Kottayam,Brinjal,Brinjal,FAQ,2024-09-30,2800.0,3200.0,3000.0
Kerala,Kottayam,Kottayam,Cucumbar(Kheera),Cucumbar,FAQ,2024-09-30,2000.0,2400.0,2200.0
Kerala,Kottayam,Kottayam,Little gourd (Kundru),Other,FAQ,2024-09-30,2000.0,2400.0,2200.0
Kerala,Kottayam,Kottayam,Onion,Big,FAQ,2024-09-30,5200.0,5600.0,5400.0
Kerala,Kottayam,Kottayam,Pineapple,Pine Apple,Medium,2024-09-30,5500.0,5900.0,5700.0
Kerala,Kottayam,Kottayam,Potato,Potato,FAQ,2024-09-30,4600.0,5000.0,4800.0
Kerala,Kottayam,Kottayam,Snakeguard,Snakeguard,FAQ,2024-09-30,3000.0,3400.0,3200.0
Kerala,Kottayam,Kuruppanthura,Coconut,Other,FAQ,2024-09-30,6600.0,7300.0,7000.0
Kerala,Kottayam,Kuruppanthura,Colacasia,Other,FAQ,2024-09-30,6509.0,7800.0,7000.0
Kerala,Kottayam,Kuruppanthura,Ginger(Green),Green Ginger,FAQ,2024-09-30,16000.0,18000.0,17600.0
Kerala,Kottayam,Kuruppanthura,Pumpkin,Pumpkin,FAQ,2024-09-30,2500.0,3500.0,3000.0
Kerala,Kottayam,Pala,Bhindi(Ladies Finger),Bhindi,FAQ,2024-09-30,2400.0,4000.0,3300.0
Kerala,Kottayam,Pala,Cowpea(Veg),Cowpea (Veg),FAQ,2024-09-30,4400.0,6000.0,5300.0
Kerala,Kottayam,Pala,Cucumbar(Kheera),Cucumbar,FAQ,2024-09-30,4500.0,5000.0,4800.0
Kerala,Kottayam,Pala,Snakeguard,Snakeguard,FAQ,2024-09-30,2200.0,5000.0,3600.0
Kerala,Kottayam,Pampady,Amaranthus,Amaranthus,FAQ,2024-09-30,3000.0,4000.0,3500.0
Kerala,Kottayam,Pampady,Ashgourd,Other,FAQ,2024-09-30,2000.0,3000.0,2500.0
Kerala,Kottayam,Pampady,Banana,Medium,Medium,2024-09-30,6000.0,7000.0,6500.0
Kerala,Kottayam,Pampady,Cabbage,Other,FAQ,2024-09-30,2400.0,4000.0,3500.0
Kerala,Kottayam,Pampady,Colacasia,Other,FAQ,2024-09-30,5000.0,6500.0,6000.0
Kerala,Kottayam,Pampady,Cowpea(Veg),Other,FAQ,2024-09-30,3000.0,4500.0,4000.0
Kerala,Kottayam,Pampady,Indian Beans (Seam),Other,FAQ,2024-09-30,4000.0,5500.0,5000.0
Kerala,Kottayam,Pampady,Potato,Other,FAQ,2024-09-30,4100.0,4500.0,4300.0
Kerala,Kottayam,Thalayolaparambu,Banana,Banana - Ripe,Medium,2024-09-30,2400.0,2700.0,2500.0
Kerala,Kottayam,Thalayolaparambu,Banana - Green,Banana - Green,FAQ,2024-09-30,2400.0,2700.0,2500.0
Kerala,Kottayam,Thalayolaparambu,Brinjal,Brinjal,FAQ,2024-09-30,2800.0,3300.0,3000.0
Kerala,Kottayam,Thalayolaparambu,Cucumbar(Kheera),Cucumbar,FAQ,2024-09-30,1600.0,2000.0,1800.0
Kerala,Kottayam,Thalayolaparambu,Drumstick,Drumstick,FAQ,2024-09-30,7800.0,8200.0,8000.0
Kerala,Kottayam,Thalayolaparambu,Mango,Other,Medium,2024-09-30,10500.0,11000.0,10800.0
Kerala,Kozhikode(Calicut),Kallachi,Banana,Palayamthodan,Medium,2024-09-30,4200.0,4600.0,4400.0
Kerala,Kozhikode(Calicut),Kallachi,Banana,Rasakathai,Medium,2024-09-30,5600.0,6000.0,5800.0
Kerala,Kozhikode(Calicut),Kallachi,Carrot,Carrot,FAQ,2024-09-30,4800.0,5200.0,5000.0
Kerala,Kozhikode(Calicut),Kallachi,Tomato,Tomato,FAQ,2024-09-30,4000.0,4400.0,4200.0
Kerala,Kozhikode(Calicut),Mukkom,Apple,Other,Large,2024-09-30,16500.0,17500.0,17000.0
Kerala,Kozhikode(Calicut),Mukkom,Ginger(Green),Green Ginger,FAQ,2024-09-30,14600.0,15000.0,14800.0
Kerala,Kozhikode(Calicut),Palayam,Amaranthus,Other,FAQ,2024-09-30,1800.0,2000.0,1800.0
Kerala,Kozhikode(Calicut),Palayam,Bhindi(Ladies Finger),Other,FAQ,2024-09-30,1700.0,1700.0,1700.0
Kerala,Kozhikode(Calicut),Palayam,Onion,Other,FAQ,2024-09-30,4900.0,5000.0,4900.0
Kerala,Kozhikode(Calicut),Palayam,Raddish,Other,FAQ,2024-09-30,3500.0,3500.0,3500.0
Kerala,Kozhikode(Calicut),Quilandy,Amphophalus,Other,FAQ,2024-09-30,6400.0,6600.0,6500.0
Kerala,Kozhikode(Calicut),Quilandy,Banana - Green,Other,FAQ,2024-09-30,3700.0,3800.0,3800.0
Kerala,Kozhikode(Calicut),Quilandy,Bitter gourd,Other,FAQ,2024-09-30,3700.0,4000.0,3800.0
Kerala,Kozhikode(Calicut),Quilandy,Cluster beans,Other,FAQ,2024-09-30,2900.0,3200.0,3000.0
Kerala,Kozhikode(Calicut),Quilandy,Cucumbar(Kheera),Other,FAQ,2024-09-30,1900.0,2000.0,2000.0
Kerala,Kozhikode(Calicut),Quilandy,Green Chilli,Other,FAQ,2024-09-30,3900.0,4000.0,4000.0
Kerala,Kozhikode(Calicut),Quilandy,Raddish,Other,FAQ,2024-09-30,2800.0,2900.0,2800.0
Kerala,Kozhikode(Calicut),Quilandy,Tomato,Other,FAQ,2024-09-30,4200.0,4300.0,4200.0
Kerala,Kozhikode(Calicut),Thamarassery,Ashgourd,Other,FAQ,2024-09-30,1000.0,1500.0,1100.0
Kerala,Kozhikode(Calicut),Thamarassery,Banana - Green,Banana - Green,FAQ,2024-09-30,2500.0,3700.0,3200.0
Kerala,Kozhikode(Calicut),Thamarassery,Carrot,Other,FAQ,2024-09-30,4000.0,4600.0,4300.0
Kerala,Kozhikode(Calicut),Thamarassery,Cluster beans,Other,FAQ,2024-09-30,2500.0,3100.0,2600.0
Kerala,Kozhikode(Calicut),Thamarassery,Cucumbar(Kheera),Other,FAQ,2024-09-30,1400.0,2200.0,1600.0
Kerala,Kozhikode(Calicut),Thamarassery,Drumstick,Other,FAQ,2024-09-30,7800.0,9500.0,8400.0
Kerala,Kozhikode(Calicut),Vengeri(Kozhikode),Bhindi(Ladies Finger),Bhindi,FAQ,2024-09-30,1700.0,2000.0,2000.0
Kerala,Kozhikode(Calicut),Vengeri(Kozhikode),Cucumbar(Kheera),Cucumbar,FAQ,2024-09-30,1400.0,1700.0,1700.0
Kerala,Kozhikode(Calicut),Vengeri(Kozhikode),Onion,Onion,FAQ,2024-09-30,5500.0,5800.0,5800.0
Kerala,Malappuram,Elamkur  VFPCK,Banana,Nendra Bale,Medium,2024-09-30,1800.0,2000.0,1900.0
Kerala,Malappuram,Elamkur  VFPCK,Banana,Nendra Bale,Small,2024-09-30,1000.0,1200.0,1100.0
Kerala,Malappuram,Kondotty,Amaranthus,Other,FAQ,2024-09-30,2500.0,2700.0,2600.0
Kerala,Malappuram,Kondotty,Amla(Nelli Kai),Other,FAQ,2024-09-30,5000.0,5200.0,5100.0
Kerala,Malappuram,Kondotty,Amphophalus,Other,FAQ,2024-09-30,6700.0,6900.0,6800.0
Kerala,Malappuram,Kondotty,Bottle gourd,Other,FAQ,2024-09-30,2300.0,2500.0,2400.0
Kerala,Malappuram,Kondotty,Drumstick,Other,FAQ,2024-09-30,4400.0,4600.0,4500.0
Kerala,Malappuram,Kondotty,Ginger(Green),Other,FAQ,2024-09-30,13000.0,14000.0,13500.0
Kerala,Malappuram,Kondotty,Lemon,Other,FAQ,2024-09-30,10000.0,11000.0,10500.0
Kerala,Malappuram,Kottakkal,Cabbage,Other,FAQ,2024-09-30,1800.0,2000.0,1900.0
Kerala,Malappuram,Kottakkal,Cucumbar(Kheera),Other,FAQ,2024-09-30,4200.0,4400.0,4300.0
Kerala,Malappuram,Kottakkal,Lemon,Other,FAQ,2024-09-30,8800.0,9000.0,8900.0
Kerala,Malappuram,Manjeri,Amaranthus,Other,FAQ,2024-09-30,2200.0,2300.0,2250.0
Kerala,Malappuram,Manjeri,Betal Leaves,Ambadi,FAQ,2024-09-30,5000.0,5100.0,5050.0
Kerala,Malappuram,Manjeri,Bottle gourd,Other,FAQ,2024-09-30,2100.0,2200.0,2150.0
Kerala,Malappuram,Manjeri,Brinjal,Other,FAQ,2024-09-30,2700.0,2800.0,2750.0
Kerala,Malappuram,Manjeri,Carrot,Other,FAQ,2024-09-30,4950.0,5050.0,5000.0
Kerala,Malappuram,Manjeri,Ginger(Green),Other,FAQ,2024-09-30,13000.0,13100.0,13050.0
Kerala,Malappuram,Manjeri,Mousambi(Sweet Lime),Other,Large,2024-09-30,3900.0,4000.0,3950.0
Kerala,Malappuram,Manjeri,Pineapple,Other,Large,2024-09-30,6400.0,6500.0,6450.0
Kerala,Malappuram,Manjeri,Tapioca,Other,FAQ,2024-09-30,2800.0,2900.0,2850.0
Kerala,Palakad,Koduvayoor,Brinjal,Other,FAQ,2024-09-30,2800.0,3200.0,3000.0
Kerala,Palakad,Koduvayoor,Cabbage,Other,FAQ,2024-09-30,2000.0,2400.0,2200.0
Kerala,Palakad,Koduvayoor,Carrot,Other,FAQ,2024-09-30,4500.0,4900.0,4700.0
Kerala,Palakad,Koduvayoor,Cauliflower,Other,FAQ,2024-09-30,3500.0,3900.0,3700.0
Kerala,Palakad,Koduvayoor,Colacasia,Other,FAQ,2024-09-30,6500.0,6900.0,6700.0
Kerala,Palakad,Koduvayoor,Cucumbar(Kheera),Cucumbar,FAQ,2024-09-30,2200.0,2600.0,2400.0
Kerala,Palakad,Koduvayoor,Drumstick,Other,FAQ,2024-09-30,8800.0,9200.0,9000.0
Kerala,Palakad,Koduvayoor,French Beans (Frasbean),Other,FAQ,2024-09-30,4500.0,4900.0,4700.0
Kerala,Palakad,Koduvayoor,Green Chilli,Other,FAQ,2024-09-30,3000.0,3400.0,3200.0
Kerala,Palakad,Koduvayoor,Lime,Other,Medium,2024-09-30,11000.0,11400.0,11200.0
Kerala,Palakad,Koduvayoor,Mango,Other,Medium,2024-09-30,9000.0,9800.0,9400.0
Kerala,Palakad,Koduvayoor,Onion,Small,FAQ,2024-09-30,6200.0,6600.0,6400.0
Kerala,Palakad,Koduvayoor,Pineapple,Other,Medium,2024-09-30,7000.0,7400.0,7200.0
Kerala,Palakad,Koduvayoor,Potato,Other,FAQ,2024-09-30,4200.0,4600.0,4400.0
Kerala,Palakad,Palakkad,Amaranthus,Other,FAQ,2024-09-30,2000.0,3000.0,2600.0
Kerala,Palakad,Palakkad,Ashgourd,Ashgourd,FAQ,2024-09-30,700.0,1000.0,900.0
Kerala,Palakad,Palakkad,Bengal Gram(Gram)(Whole),Average (Whole),FAQ,2024-09-30,9800.0,11000.0,10500.0
Kerala,Palakad,Palakkad,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,2024-09-30,12000.0,13000.0,12600.0
Kerala,Palakad,Palakkad,Cabbage,Cabbage,FAQ,2024-09-30,1800.0,2200.0,2100.0
Kerala,Palakad,Palakkad,Carrot,Carrot,FAQ,2024-09-30,5300.0,6000.0,5700.0
Kerala,Palakad,Palakkad,Chili Red,Red,FAQ,2024-09-30,17000.0,19000.0,18100.0
Kerala,Palakad,Palakkad,Coconut,Coconut,FAQ,2024-09-30,5400.0,6000.0,5800.0
Kerala,Palakad,Palakkad,Cowpea (Lobia/Karamani),Cowpea (Whole),FAQ,2024-09-30,9800.0,11000.0,10500.0
Kerala,Palakad,Palakkad,Drumstick,Drumstick,FAQ,2024-09-30,7600.0,8600.0,8200.0
Kerala,Palakad,Palakkad,Lemon,Other,FAQ,2024-09-30,11000.0,13000.0,12100.0
Kerala,Palakad,Pattambi,Banana,Nendra Bale,Medium,2024-09-30,4000.0,4500.0,4200.0
Kerala,Palakad,Pattambi,Banana,Palayamthodan,Medium,2024-09-30,4500.0,4800.0,4600.0
Kerala,Palakad,Pattambi,Bitter gourd,Other,FAQ,2024-09-30,3500.0,4000.0,3800.0
Kerala,Palakad,Pattambi,Brinjal,Other,FAQ,2024-09-30,2000.0,2500.0,2200.0
Kerala,Palakad,Pattambi,Cluster beans,Cluster Beans,FAQ,2024-09-30,2500.0,3000.0,2800.0
Kerala,Palakad,Pattambi,Colacasia,Other,FAQ,2024-09-30,4500.0,5000.0,4800.0
Kerala,Palakad,Pattambi,Lemon,Other,FAQ,2024-09-30,7000.0,8000.0,7500.0
Kerala,Palakad,Pattambi,Mango,Other,Medium,2024-09-30,9000.0,10000.0,9500.0
Kerala,Palakad,Pattambi,Onion,Small,FAQ,2024-09-30,5000.0,5500.0,5200.0
Kerala,Palakad,Vadakarapathy VFPCK,Banana - Green,Banana - Green,FAQ,2024-09-30,2500.0,3200.0,3000.0
Kerala,Palakad,Vadakkenchery,Banana,Nendra Bale,Medium,2024-09-30,3500.0,4000.0,3750.0
Kerala,Palakad,Vadakkenchery,Cauliflower,Other,FAQ,2024-09-30,5500.0,6000.0,5750.0
Kerala,Palakad,Vadakkenchery,French Beans (Frasbean),Other,FAQ,2024-09-30,5500.0,6000.0,5750.0
Kerala,Palakad,Vadakkenchery,Ginger(Green),Other,FAQ,2024-09-30,19000.0,20000.0,19500.0
Kerala,Pathanamthitta,Kalanjoor  VFPCK,Banana,Nendra Bale,Large,2024-09-30,0.0,0.0,5800.0
Kerala,Pathanamthitta,Kalanjoor  VFPCK,Banana,Poovan,Large,2024-09-30,0.0,0.0,5600.0
Kerala,Pathanamthitta,Mezhuveli  VFPCK,Banana,Poovan,Large,2024-09-30,2000.0,6000.0,3700.0
Kerala,Pathanamthitta,Pramadom VFPCK,Banana,Nendra Bale,Large,2024-09-30,1000.0,5500.0,3700.0
Kerala,Pathanamthitta,Ranniangadi,Bhindi(Ladies Finger),Bhindi,FAQ,2024-09-30,4000.0,4200.0,4200.0
Kerala,Pathanamthitta,Ranniangadi,Cowpea(Veg),Cowpea (Veg),FAQ,2024-09-30,6000.0,6000.0,6000.0
Kerala,Pathanamthitta,Ranniangadi,Tapioca,Tapioca,FAQ,2024-09-30,3000.0,3200.0,3200.0
Kerala,Thirssur,Alengad  VFPCK,Banana,Nendra Bale,Medium,2024-09-30,4000.0,4500.0,4300.0
Kerala,Thirssur,Chavakkad,Ashgourd,Other,FAQ,2024-09-30,1800.0,3000.0,3000.0
Kerala,Thirssur,Chavakkad,Banana,Poovan,Medium,2024-09-30,5500.0,6500.0,6500.0
Kerala,Thirssur,Chavakkad,Carrot,Other,FAQ,2024-09-30,5500.0,6000.0,6000.0
Kerala,Thirssur,Chavakkad,Cucumbar(Kheera),Other,FAQ,2024-09-30,2200.0,3200.0,3200.0
Kerala,Thirssur,Chavakkad,Elephant Yam (Suran),Other,FAQ,2024-09-30,5500.0,6500.0,6500.0
Kerala,Thirssur,Chavakkad,Onion,Other,FAQ,2024-09-30,5400.0,6000.0,6000.0
Kerala,Thirssur,Chavakkad,Pumpkin,Other,FAQ,2024-09-30,2200.0,3000.0,3000.0
Kerala,Thirssur,Chelakkara,Bhindi(Ladies Finger),Other,FAQ,2024-09-30,2800.0,3000.0,2900.0
Kerala,Thirssur,Chelakkara,Bitter gourd,Other,FAQ,2024-09-30,4000.0,4500.0,4200.0
Kerala,Thirssur,Chelakkara,Cauliflower,Other,FAQ,2024-09-30,4000.0,4500.0,4200.0
Kerala,Thirssur,Kodungalloor,Banana - Green,Other,FAQ,2024-09-30,2800.0,3000.0,2800.0
Kerala,Thirssur,Kodungalloor,Beetroot,Other,FAQ,2024-09-30,2500.0,2800.0,2600.0
Kerala,Thirssur,Kodungalloor,Brinjal,Other,FAQ,2024-09-30,2200.0,2500.0,2300.0
Kerala,Thirssur,Kodungalloor,Elephant Yam (Suran),Other,FAQ,2024-09-30,6500.0,6800.0,6500.0
Kerala,Thirssur,Kodungalloor,Ginger(Green),Other,FAQ,2024-09-30,11600.0,12000.0,11800.0
Kerala,Thirssur,Kodungalloor,Potato,Other,FAQ,2024-09-30,3200.0,3700.0,3500.0
Kerala,Thirssur,Nooluvally  VFPCK,Ashgourd,Ashgourd,FAQ,2024-09-30,1600.0,2000.0,1800.0
Kerala,Thirssur,Thrissur,Bhindi(Ladies Finger),Bhindi,FAQ,2024-09-30,1600.0,1700.0,1700.0
Kerala,Thirssur,Thrissur,Brinjal,Brinjal,FAQ,2024-09-30,2000.0,2200.0,2100.0
Kerala,Thirssur,Thrissur,Coconut Seed,Other,FAQ,2024-09-30,4000.0,4000.0,4000.0
Kerala,Thirssur,Thrissur,Ginger(Green),Green Ginger,FAQ,2024-09-30,13000.0,14000.0,13500.0
Kerala,Thirssur,Thrissur,Onion,Onion,FAQ,2024-09-30,6000.0,6500.0,6500.0
Kerala,Thirssur,Thrissur,Pineapple,Pine Apple,Medium,2024-09-30,5500.0,6000.0,5500.0
Kerala,Thirssur,Thrissur,Pumpkin,Pumpkin,FAQ,2024-09-30,900.0,1000.0,1000.0
Kerala,Thiruvananthapuram,Kovilnada  VFPCK,Amaranthus,Amaranthus,FAQ,2024-09-30,4000.0,6000.0,5000.0
Kerala,Thiruvananthapuram,Maranelloor VFPCK,Banana,Palayamthodan,Medium,2024-09-30,2500.0,3000.0,2800.0
Kerala,Thiruvananthapuram,Maranelloor VFPCK,Banana,Red Banana,Large,2024-09-30,6000.0,6500.0,6300.0
Kerala,Thiruvananthapuram,Neyyatinkara,Beetroot,Beetroot,FAQ,2024-09-30,7500.0,8000.0,7700.0
Kerala,Thiruvananthapuram,Neyyatinkara,Brinjal,Brinjal,FAQ,2024-09-30,4500.0,5000.0,4600.0
Kerala,Thiruvananthapuram,Neyyatinkara,Colacasia,Colacasia,FAQ,2024-09-30,7500.0,8000.0,7700.0
Kerala,Thiruvananthapuram,Neyyatinkara,Green Chilli,Green Chilly,FAQ,2024-09-30,7500.0,8000.0,7700.0
Kerala,Thiruvananthapuram,Parassala,Banana,Nendra Bale,Medium,2024-09-30,3800.0,4000.0,3800.0
Kerala,Thiruvananthapuram,Parassala,Cucumbar(Kheera),Cucumbar,FAQ,2024-09-30,1500.0,1800.0,1500.0
Kerala,Thiruvananthapuram,Pothencode,Amaranthus,Other,FAQ,2024-09-30,28000.0,28080.0,28040.0
Kerala,Thiruvananthapuram,Pothencode,Cabbage,Other,FAQ,2024-09-30,16540.0,16580.0,16580.0
Kerala,Thiruvananthapuram,Pothencode,Green Chilli,Other,FAQ,2024-09-30,16500.0,16580.0,16540.0
Kerala,Thiruvananthapuram,Pothencode,Tomato,Other,FAQ,2024-09-30,22000.0,22080.0,22040.0
Kerala,Thiruvananthapuram,Vamanapuram,Bitter gourd,Other,FAQ,2024-09-30,6500.0,7000.0,7000.0
Kerala,Thiruvananthapuram,Vamanapuram,Brinjal,Other,FAQ,2024-09-30,3500.0,3800.0,3800.0
Kerala,Thiruvananthapuram,Vamanapuram,Cowpea(Veg),Other,FAQ,2024-09-30,8000.0,8500.0,8500.0
Kerala,Thiruvananthapuram,Vamanapuram,Potato,Other,FAQ,2024-09-30,3500.0,3800.0,3800.0
Kerala,Wayanad,Kalpetta,Cowpea(Veg),Other,FAQ,2024-09-30,3400.0,3500.0,3500.0
Kerala,Wayanad,Manathavady,Black pepper,Ungrabled,FAQ,2024-09-30,62000.0,62500.0,62500.0
Kerala,Wayanad,Manathavady,Ginger(Green),Green Ginger,FAQ,2024-09-30,8200.0,8300.0,8300.0
Kerala,Wayanad,Manathavady,Snakeguard,Snakeguard,FAQ,2024-09-30,1900.0,2100.0,2000.0
Madhya Pradesh,Anupur,Kotma,Paddy(Dhan)(Common),Dhan,FAQ,2024-09-30,1900.0,1900.0,1900.0
Madhya Pradesh,Ashoknagar,Ashoknagar,Maize,Local,FAQ,2024-09-30,1570.0,1570.0,1570.0
Madhya Pradesh,Badwani,Badwani(F&V),Bottle gourd,Bottle Gourd,FAQ,2024-09-30,1000.0,1000.0,1000.0
Madhya Pradesh,Badwani,Badwani(F&V),Brinjal,Brinjal,FAQ,2024-09-30,1300.0,1300.0,1300.0
Madhya Pradesh,Badwani,Badwani(F&V),Cabbage,Cabbage,FAQ,2024-09-30,800.0,800.0,800.0
Madhya Pradesh,Badwani,Khetia,Cotton,Without Ginned Cotton,FAQ,2024-09-30,6200.0,7025.0,6900.0
Madhya Pradesh,Bhind,Mow,Wheat,Mill Quality,FAQ,2024-09-30,2530.0,2550.0,2550.0
Madhya Pradesh,Chhatarpur,LavKush Nagar(Laundi),Bengal Gram(Gram)(Whole),Desi (F.A.Q. Split),FAQ,2024-09-30,6570.0,6800.0,6800.0
Madhya Pradesh,Chhatarpur,LavKush Nagar(Laundi),"Sesamum(Sesame,Gingelly,Til)",White,FAQ,2024-09-30,10200.0,12000.0,11800.0
Madhya Pradesh,Chhatarpur,Naugaon,Wheat,Wheat,FAQ,2024-09-30,2590.0,2610.0,2605.0
Madhya Pradesh,Chhatarpur,Rajnagar,"Sesamum(Sesame,Gingelly,Til)",White,FAQ,2024-09-30,11500.0,12000.0,12000.0
Madhya Pradesh,Chhindwara,Chhindwara,Tamarind Fruit,Tamarind,FAQ,2024-09-30,1500.0,1510.0,1510.0
Madhya Pradesh,Datia,Bhander,Green Peas,Pea,FAQ,2024-09-30,3745.0,3750.0,3750.0
Madhya Pradesh,Dewas,Dewas,Soyabean,Soyabeen,FAQ,2024-09-30,2751.0,4826.0,3800.0
Madhya Pradesh,Dewas,Dewas,Wheat,Wheat,FAQ,2024-09-30,2200.0,3075.0,2650.0
Madhya Pradesh,Dewas,Haatpipliya,Soyabean,Soyabeen,FAQ,2024-09-30,3500.0,3750.0,3750.0
Madhya Pradesh,Dhar,Badnawar,Garlic,Garlic,FAQ,2024-09-30,5000.0,26550.0,17100.0
Madhya Pradesh,Dhar,Dhamnod,Cotton,Ginned Cotton,FAQ,2024-09-30,5340.0,5340.0,5340.0
Madhya Pradesh,Dhar,Dhamnod,Maize,Local,FAQ,2024-09-30,1500.0,1641.0,1641.0
